"","Cell","Cell_type"
"7291","C_7291","Macrophage"
"7292","C_7292","Macrophage"
"7293","C_7293","Macrophage"
"7294","C_7294","Macrophage"
"7295","C_7295","Macrophage"
"7296","C_7296","Macrophage"
"7297","C_7297","Macrophage"
"7298","C_7298","Fasciculata cell"
"7299","C_7299","Macrophage"
"7300","C_7300","Macrophage"
"7301","C_7301","Macrophage"
"7302","C_7302","Macrophage"
"7303","C_7303","Macrophage"
"7304","C_7304","Macrophage"
"7305","C_7305","Macrophage"
"7306","C_7306","Macrophage"
"7307","C_7307","Macrophage"
"7308","C_7308","Macrophage"
"7309","C_7309","Macrophage"
"7310","C_7310","Macrophage"
"7311","C_7311","Macrophage"
"7312","C_7312","Macrophage"
"7313","C_7313","Macrophage"
"7314","C_7314","Macrophage"
"7315","C_7315","Macrophage"
"7316","C_7316","Macrophage"
"7317","C_7317","Macrophage"
"7318","C_7318","Macrophage"
"7319","C_7319","Macrophage"
"7320","C_7320","Macrophage"
"7321","C_7321","Macrophage"
"7322","C_7322","Macrophage"
"7323","C_7323","Macrophage"
"7324","C_7324","Macrophage"
"7325","C_7325","Macrophage"
"7326","C_7326","Macrophage"
"7327","C_7327","Macrophage"
"7328","C_7328","Macrophage"
"7329","C_7329","Macrophage"
"7330","C_7330","Macrophage"
"7331","C_7331","Monocyte"
"7332","C_7332","Macrophage"
"7333","C_7333","Macrophage"
"7334","C_7334","Macrophage"
"7335","C_7335","Macrophage"
"7336","C_7336","Macrophage"
"7337","C_7337","Macrophage"
"7338","C_7338","Macrophage"
"7339","C_7339","Macrophage"
"7340","C_7340","Macrophage"
"7341","C_7341","Macrophage"
"7342","C_7342","Macrophage"
"7343","C_7343","Macrophage"
"7344","C_7344","Fasciculata cell"
"7345","C_7345","Macrophage"
"7346","C_7346","Macrophage"
"7347","C_7347","Macrophage"
"7348","C_7348","Macrophage"
"7349","C_7349","Macrophage"
"7350","C_7350","Macrophage"
"7351","C_7351","Macrophage"
"7352","C_7352","Macrophage"
"7353","C_7353","Macrophage"
"7354","C_7354","Macrophage"
"7355","C_7355","Macrophage"
"7356","C_7356","Macrophage"
"7357","C_7357","Macrophage"
"7358","C_7358","Macrophage"
"7359","C_7359","Macrophage"
"7360","C_7360","Macrophage"
"7361","C_7361","Macrophage"
"7362","C_7362","Macrophage"
"7363","C_7363","Macrophage"
"7364","C_7364","Macrophage"
"7365","C_7365","Macrophage"
"7366","C_7366","Macrophage"
"7367","C_7367","Macrophage"
"7368","C_7368","Macrophage"
"7369","C_7369","Macrophage"
"7370","C_7370","Macrophage"
"7371","C_7371","Macrophage"
"7372","C_7372","Macrophage"
"7373","C_7373","Macrophage"
"7374","C_7374","Macrophage"
"7375","C_7375","Macrophage"
"7376","C_7376","Macrophage"
"7377","C_7377","Macrophage"
"7378","C_7378","Macrophage"
"7379","C_7379","Macrophage"
"7380","C_7380","Macrophage"
"7381","C_7381","Macrophage"
"7382","C_7382","Macrophage"
"7383","C_7383","Macrophage"
"7384","C_7384","Macrophage"
"7385","C_7385","Macrophage"
"7386","C_7386","Macrophage"
"7387","C_7387","Macrophage"
"7388","C_7388","Macrophage"
"7389","C_7389","Macrophage"
"7390","C_7390","Macrophage"
"7391","C_7391","Macrophage"
"7392","C_7392","Macrophage"
"7393","C_7393","Macrophage"
"7394","C_7394","Macrophage"
"7395","C_7395","Fasciculata cell"
"7396","C_7396","Monocyte"
"7397","C_7397","Macrophage"
"7398","C_7398","Macrophage"
"7399","C_7399","Monocyte"
"7400","C_7400","Macrophage"
"7401","C_7401","Macrophage"
"7402","C_7402","Macrophage"
"7403","C_7403","Macrophage"
"7404","C_7404","Macrophage"
"7405","C_7405","Macrophage"
"7406","C_7406","Macrophage"
"7407","C_7407","Macrophage"
"7408","C_7408","Macrophage"
"7409","C_7409","Macrophage"
"7410","C_7410","Macrophage"
"7411","C_7411","Macrophage"
"7412","C_7412","Macrophage"
"7413","C_7413","Macrophage"
"7414","C_7414","Macrophage"
"7415","C_7415","Macrophage"
"7416","C_7416","Macrophage"
"7417","C_7417","Macrophage"
"7418","C_7418","Macrophage"
"7419","C_7419","Macrophage"
"7420","C_7420","Macrophage"
"7421","C_7421","Macrophage"
"7422","C_7422","Macrophage"
"7423","C_7423","Macrophage"
"7424","C_7424","Macrophage"
"7425","C_7425","Macrophage"
"7426","C_7426","Macrophage"
"7427","C_7427","Macrophage"
"7428","C_7428","Macrophage"
"7429","C_7429","Monocyte"
"7430","C_7430","Macrophage"
"7431","C_7431","Macrophage"
"7432","C_7432","Macrophage"
"7433","C_7433","Macrophage"
"7434","C_7434","Macrophage"
"7435","C_7435","Macrophage"
"7436","C_7436","Macrophage"
"7437","C_7437","Macrophage"
"7438","C_7438","Macrophage"
"7439","C_7439","Macrophage"
"7440","C_7440","Macrophage"
"7441","C_7441","Macrophage"
"7442","C_7442","Macrophage"
"7443","C_7443","Macrophage"
"7444","C_7444","Macrophage"
"7445","C_7445","Macrophage"
"7446","C_7446","Macrophage"
"7447","C_7447","Macrophage"
"7448","C_7448","Macrophage"
"7449","C_7449","Macrophage"
"7450","C_7450","Macrophage"
"7451","C_7451","Macrophage"
"7452","C_7452","Macrophage"
"7453","C_7453","Macrophage"
"7454","C_7454","Macrophage"
"7455","C_7455","Macrophage"
"7456","C_7456","Macrophage"
"7457","C_7457","Macrophage"
"7458","C_7458","Macrophage"
"7459","C_7459","Macrophage"
"7460","C_7460","Macrophage"
"7461","C_7461","Macrophage"
"7462","C_7462","Macrophage"
"7463","C_7463","Macrophage"
"7464","C_7464","Macrophage"
"7465","C_7465","Monocyte"
"7466","C_7466","Macrophage"
"7467","C_7467","Macrophage"
"7468","C_7468","Macrophage"
"7469","C_7469","Macrophage"
"7470","C_7470","Macrophage"
"7471","C_7471","Macrophage"
"7472","C_7472","Macrophage"
"7473","C_7473","Macrophage"
"7474","C_7474","Macrophage"
"7475","C_7475","Macrophage"
"7476","C_7476","Macrophage"
"7477","C_7477","Macrophage"
"7478","C_7478","Macrophage"
"7479","C_7479","Macrophage"
"7480","C_7480","Macrophage"
"7481","C_7481","Macrophage"
"7482","C_7482","Macrophage"
"7483","C_7483","Macrophage"
"7484","C_7484","Macrophage"
"7485","C_7485","Macrophage"
"7486","C_7486","Macrophage"
"7487","C_7487","Macrophage"
"7488","C_7488","Macrophage"
"7489","C_7489","Macrophage"
"7490","C_7490","Macrophage"
"7491","C_7491","Macrophage"
"7492","C_7492","Macrophage"
"7493","C_7493","Macrophage"
"7494","C_7494","Macrophage"
"7495","C_7495","Macrophage"
"7496","C_7496","Monocyte"
"7497","C_7497","Macrophage"
"7498","C_7498","Macrophage"
"7499","C_7499","Macrophage"
"7500","C_7500","Macrophage"
"7501","C_7501","Macrophage"
"7502","C_7502","Macrophage"
"7503","C_7503","Macrophage"
"7504","C_7504","Macrophage"
"7505","C_7505","Macrophage"
"7506","C_7506","Macrophage"
"7507","C_7507","Macrophage"
"7508","C_7508","Macrophage"
"7509","C_7509","Macrophage"
"7510","C_7510","Macrophage"
"7511","C_7511","Macrophage"
"7512","C_7512","Macrophage"
"7513","C_7513","Macrophage"
"7514","C_7514","Macrophage"
"7515","C_7515","Macrophage"
"7516","C_7516","Macrophage"
"7517","C_7517","Macrophage"
"7518","C_7518","Macrophage"
"7519","C_7519","Macrophage"
"7520","C_7520","Macrophage"
"7521","C_7521","Macrophage"
"7522","C_7522","Macrophage"
"7523","C_7523","Macrophage"
"7524","C_7524","Macrophage"
"7525","C_7525","Macrophage"
"7526","C_7526","Macrophage"
"7527","C_7527","Macrophage"
"7528","C_7528","Macrophage"
"7529","C_7529","Macrophage"
"7530","C_7530","Macrophage"
"7531","C_7531","Macrophage"
"7532","C_7532","Macrophage"
"7533","C_7533","Macrophage"
"7534","C_7534","Myeloid cell"
"7535","C_7535","Macrophage"
"7536","C_7536","Macrophage"
"7537","C_7537","Macrophage"
"7538","C_7538","Macrophage"
"7539","C_7539","Macrophage"
"7540","C_7540","Macrophage"
"7541","C_7541","Macrophage"
"7542","C_7542","Macrophage"
"7543","C_7543","Macrophage"
"7544","C_7544","Macrophage"
"7545","C_7545","Macrophage"
"7546","C_7546","Macrophage"
"7547","C_7547","Macrophage"
"7548","C_7548","Macrophage"
"7549","C_7549","Macrophage"
"7550","C_7550","Macrophage"
"7551","C_7551","Macrophage"
"7552","C_7552","Macrophage"
"7553","C_7553","Macrophage"
"7554","C_7554","Macrophage"
"7555","C_7555","Macrophage"
"7556","C_7556","Macrophage"
"7557","C_7557","Macrophage"
"7558","C_7558","Macrophage"
"7559","C_7559","Macrophage"
"7560","C_7560","Macrophage"
"7561","C_7561","Macrophage"
"7562","C_7562","Macrophage"
"7563","C_7563","Macrophage"
"7564","C_7564","Macrophage"
"7565","C_7565","Macrophage"
"7566","C_7566","Macrophage"
"7567","C_7567","Macrophage"
"7568","C_7568","Macrophage"
"7569","C_7569","Macrophage"
"7570","C_7570","Macrophage"
"7571","C_7571","Macrophage"
"7572","C_7572","Fasciculata cell"
"7573","C_7573","Macrophage"
"7574","C_7574","Macrophage"
"7575","C_7575","Macrophage"
"7576","C_7576","Macrophage"
"7577","C_7577","Macrophage"
"7578","C_7578","Macrophage"
"7579","C_7579","Macrophage"
"7580","C_7580","Macrophage"
"7581","C_7581","Macrophage"
"7582","C_7582","Macrophage"
"7583","C_7583","Macrophage"
"7584","C_7584","Macrophage"
"7585","C_7585","Macrophage"
"7586","C_7586","Macrophage"
"7587","C_7587","Macrophage"
"7588","C_7588","Macrophage"
"7589","C_7589","Macrophage"
"7590","C_7590","Macrophage"
"7591","C_7591","Macrophage"
"7592","C_7592","Macrophage"
"7593","C_7593","Macrophage"
"7594","C_7594","Macrophage"
"7595","C_7595","Macrophage"
"7596","C_7596","Macrophage"
"7597","C_7597","Macrophage"
"7598","C_7598","Macrophage"
"7599","C_7599","Macrophage"
"7600","C_7600","Macrophage"
"7601","C_7601","Macrophage"
"7602","C_7602","Macrophage"
"7603","C_7603","Macrophage"
"7604","C_7604","Macrophage"
"7605","C_7605","Macrophage"
"7606","C_7606","Macrophage"
"7607","C_7607","Macrophage"
"7608","C_7608","Macrophage"
"7609","C_7609","Macrophage"
"7610","C_7610","Macrophage"
"7611","C_7611","Macrophage"
"7612","C_7612","Macrophage"
"7613","C_7613","Macrophage"
"7614","C_7614","Macrophage"
"7615","C_7615","Macrophage"
"7616","C_7616","Fasciculata cell"
"7617","C_7617","Macrophage"
"7618","C_7618","Macrophage"
"7619","C_7619","Macrophage"
"7620","C_7620","Macrophage"
"7621","C_7621","Macrophage"
"7622","C_7622","Macrophage"
"7623","C_7623","Macrophage"
"7624","C_7624","Macrophage"
"7625","C_7625","Macrophage"
"7626","C_7626","Macrophage"
"7627","C_7627","Macrophage"
"7628","C_7628","Macrophage"
"7629","C_7629","Macrophage"
"7630","C_7630","Macrophage"
"7631","C_7631","Macrophage"
"7632","C_7632","Macrophage"
"7633","C_7633","Macrophage"
"7634","C_7634","Monocyte"
"7635","C_7635","Macrophage"
"7636","C_7636","Macrophage"
"7637","C_7637","Macrophage"
"7638","C_7638","Macrophage"
"7639","C_7639","Macrophage"
"7640","C_7640","Macrophage"
"7641","C_7641","Macrophage"
"7642","C_7642","Macrophage"
"7643","C_7643","Macrophage"
"7644","C_7644","Macrophage"
"7645","C_7645","Macrophage"
"7646","C_7646","Macrophage"
"7647","C_7647","Macrophage"
"7648","C_7648","Macrophage"
"7649","C_7649","Macrophage"
"7650","C_7650","Macrophage"
"7651","C_7651","Neutrophil"
"7652","C_7652","Macrophage"
"7653","C_7653","Macrophage"
"7654","C_7654","Macrophage"
"7655","C_7655","Macrophage"
"7656","C_7656","Macrophage"
"7657","C_7657","Macrophage"
"7658","C_7658","Macrophage"
"7659","C_7659","Macrophage"
"7660","C_7660","Macrophage"
"7661","C_7661","Macrophage"
"7662","C_7662","Macrophage"
"7663","C_7663","Macrophage"
"7664","C_7664","Macrophage"
"7665","C_7665","Macrophage"
"7666","C_7666","Macrophage"
"7667","C_7667","Macrophage"
"7668","C_7668","Macrophage"
"7669","C_7669","Macrophage"
"7670","C_7670","Macrophage"
"7671","C_7671","Macrophage"
"7672","C_7672","Macrophage"
"7673","C_7673","Macrophage"
"7674","C_7674","Macrophage"
"7675","C_7675","Macrophage"
"7676","C_7676","Macrophage"
"7677","C_7677","Macrophage"
"7678","C_7678","Macrophage"
"7679","C_7679","Macrophage"
"7680","C_7680","Macrophage"
"7681","C_7681","Macrophage"
"7682","C_7682","Macrophage"
"7683","C_7683","Monocyte"
"7684","C_7684","Macrophage"
"7685","C_7685","Macrophage"
"7686","C_7686","Macrophage"
"7687","C_7687","Macrophage"
"7688","C_7688","Macrophage"
"7689","C_7689","Macrophage"
"7690","C_7690","Macrophage"
"7691","C_7691","Macrophage"
"7692","C_7692","Macrophage"
"7693","C_7693","Macrophage"
"7694","C_7694","Macrophage"
"7695","C_7695","Macrophage"
"7696","C_7696","Macrophage"
"7697","C_7697","Monocyte"
"7698","C_7698","Macrophage"
"7699","C_7699","Macrophage"
"7700","C_7700","Macrophage"
"7701","C_7701","Macrophage"
"7702","C_7702","Macrophage"
"7703","C_7703","Macrophage"
"7704","C_7704","Macrophage"
"7705","C_7705","Macrophage"
"7706","C_7706","Macrophage"
"7707","C_7707","Macrophage"
"7708","C_7708","Macrophage"
"7709","C_7709","Macrophage"
"7710","C_7710","Macrophage"
"7711","C_7711","Macrophage"
"7712","C_7712","Macrophage"
"7713","C_7713","Macrophage"
"7714","C_7714","Macrophage"
"7715","C_7715","Macrophage"
"7716","C_7716","Macrophage"
"7717","C_7717","Macrophage"
"7718","C_7718","Macrophage"
"7719","C_7719","Macrophage"
"7720","C_7720","Macrophage"
"7721","C_7721","Dendritic cell"
"7722","C_7722","Macrophage"
"7723","C_7723","Macrophage"
"7724","C_7724","Macrophage"
"7725","C_7725","Macrophage"
"7726","C_7726","Macrophage"
"7727","C_7727","Macrophage"
"7728","C_7728","Macrophage"
"7729","C_7729","Macrophage"
"7730","C_7730","Macrophage"
"7731","C_7731","Macrophage"
"7732","C_7732","Macrophage"
"7733","C_7733","Macrophage"
"7734","C_7734","Macrophage"
"7735","C_7735","Macrophage"
"7736","C_7736","Macrophage"
"7737","C_7737","Macrophage"
"7738","C_7738","Macrophage"
"7739","C_7739","Macrophage"
"7740","C_7740","Macrophage"
"7741","C_7741","Macrophage"
"7742","C_7742","Macrophage"
"7743","C_7743","Macrophage"
"7744","C_7744","Macrophage"
"7745","C_7745","Macrophage"
"7746","C_7746","Macrophage"
"7747","C_7747","Macrophage"
"7748","C_7748","Monocyte"
"7749","C_7749","Macrophage"
"7750","C_7750","Macrophage"
"7751","C_7751","Macrophage"
"7752","C_7752","Macrophage"
"7753","C_7753","Macrophage"
"7754","C_7754","Macrophage"
"7755","C_7755","Macrophage"
"7756","C_7756","Macrophage"
"7757","C_7757","Macrophage"
"7758","C_7758","Macrophage"
"7759","C_7759","Macrophage"
"7760","C_7760","Macrophage"
"7761","C_7761","Macrophage"
"7762","C_7762","Macrophage"
"7763","C_7763","Macrophage"
"7764","C_7764","Macrophage"
"7765","C_7765","Macrophage"
"7766","C_7766","Macrophage"
"7767","C_7767","Macrophage"
"7768","C_7768","Macrophage"
"7769","C_7769","Macrophage"
"7770","C_7770","Macrophage"
"7771","C_7771","Macrophage"
"7772","C_7772","Macrophage"
"7773","C_7773","Macrophage"
"7774","C_7774","Macrophage"
"7775","C_7775","Macrophage"
"7776","C_7776","Macrophage"
"7777","C_7777","Macrophage"
"7778","C_7778","Macrophage"
"7779","C_7779","Macrophage"
"7780","C_7780","Macrophage"
"7781","C_7781","Macrophage"
"7782","C_7782","Macrophage"
"7783","C_7783","Macrophage"
"7784","C_7784","Macrophage"
"7785","C_7785","Macrophage"
"7786","C_7786","Macrophage"
"7787","C_7787","Macrophage"
"7788","C_7788","Macrophage"
"7789","C_7789","Macrophage"
"7790","C_7790","Macrophage"
"7791","C_7791","Macrophage"
"7792","C_7792","Macrophage"
"7793","C_7793","Macrophage"
"7794","C_7794","Macrophage"
"7795","C_7795","Macrophage"
"7796","C_7796","Macrophage"
"7797","C_7797","Macrophage"
"7798","C_7798","Sinusoidal endothelial cell"
"7799","C_7799","Macrophage"
"7800","C_7800","Macrophage"
"7801","C_7801","Macrophage"
"7802","C_7802","Macrophage"
"7803","C_7803","Macrophage"
"7804","C_7804","Macrophage"
"7805","C_7805","Macrophage"
"7806","C_7806","Macrophage"
"7807","C_7807","Macrophage"
"7808","C_7808","Macrophage"
"7809","C_7809","Macrophage"
"7810","C_7810","Macrophage"
"7811","C_7811","Macrophage"
"7812","C_7812","Macrophage"
"7813","C_7813","Macrophage"
"7814","C_7814","Macrophage"
"7815","C_7815","Macrophage"
"7816","C_7816","Macrophage"
"7817","C_7817","Macrophage"
"7818","C_7818","Macrophage"
"7819","C_7819","Macrophage"
"7820","C_7820","Macrophage"
"7821","C_7821","Macrophage"
"7822","C_7822","Macrophage"
"7823","C_7823","Myeloid cell"
"7824","C_7824","Macrophage"
"7825","C_7825","Macrophage"
"7826","C_7826","Macrophage"
"7827","C_7827","Macrophage"
"7828","C_7828","Macrophage"
"7829","C_7829","Macrophage"
"7830","C_7830","Macrophage"
"7831","C_7831","Macrophage"
"7832","C_7832","Macrophage"
"7833","C_7833","Macrophage"
"7834","C_7834","Macrophage"
"7835","C_7835","Macrophage"
"7836","C_7836","Macrophage"
"7837","C_7837","Macrophage"
"7838","C_7838","Macrophage"
"7839","C_7839","Myeloid cell"
"7840","C_7840","Macrophage"
"7841","C_7841","Macrophage"
"7842","C_7842","Macrophage"
"7843","C_7843","Macrophage"
"7844","C_7844","Macrophage"
"7845","C_7845","Macrophage"
"7846","C_7846","Macrophage"
"7847","C_7847","Macrophage"
"7848","C_7848","Macrophage"
"7849","C_7849","Macrophage"
"7850","C_7850","Monocyte"
"7851","C_7851","Macrophage"
"7852","C_7852","Dendritic cell"
"7853","C_7853","Macrophage"
"7854","C_7854","Macrophage"
"7855","C_7855","Macrophage"
"7856","C_7856","Macrophage"
"7857","C_7857","Macrophage"
"7858","C_7858","Macrophage"
"7859","C_7859","Macrophage"
"7860","C_7860","Macrophage"
"7861","C_7861","Macrophage"
"7862","C_7862","Myeloid cell"
"7863","C_7863","Macrophage"
"7864","C_7864","Dendritic cell"
"7865","C_7865","Macrophage"
"7866","C_7866","Macrophage"
"7867","C_7867","Monocyte"
"7868","C_7868","Macrophage"
"7869","C_7869","Macrophage"
"7870","C_7870","Macrophage"
"7871","C_7871","Macrophage"
"7872","C_7872","Macrophage"
"7873","C_7873","Macrophage"
"7874","C_7874","Macrophage"
"7875","C_7875","Macrophage"
"7876","C_7876","Macrophage"
"7877","C_7877","Macrophage"
"7878","C_7878","Macrophage"
"7879","C_7879","Monocyte"
"7880","C_7880","Macrophage"
"7881","C_7881","Macrophage"
"7882","C_7882","Macrophage"
"7883","C_7883","Macrophage"
"7884","C_7884","Macrophage"
"7885","C_7885","Macrophage"
"7886","C_7886","Macrophage"
"7887","C_7887","Smooth muscle cell"
"7888","C_7888","Macrophage"
"7889","C_7889","Fasciculata cell"
"7890","C_7890","Smooth muscle cell"
"7891","C_7891","Smooth muscle cell"
"7892","C_7892","Macrophage"
"7893","C_7893","Smooth muscle cell"
"7894","C_7894","Smooth muscle cell"
"7895","C_7895","Fasciculata cell"
"7896","C_7896","Smooth muscle cell"
"7897","C_7897","Fasciculata cell"
"7898","C_7898","Macrophage"
"7899","C_7899","Macrophage"
"7900","C_7900","Smooth muscle cell"
"7901","C_7901","Smooth muscle cell"
"7902","C_7902","Macrophage"
"7903","C_7903","Smooth muscle cell"
"7904","C_7904","Smooth muscle cell"
"7905","C_7905","Smooth muscle cell"
